,first_accuracy,first_wait,delayed,cancelled
10726,,,1,0
10727,-15.0,0.0,0,0
10728,50.0,0.0,0,0
10729,-181.0,1307.0,1,0
10730,-61.0,111.0,0,0
10731,830.0,410.0,0,0
10732,210.0,627.0,0,0
10733,879.0,0.0,0,0
10734,10452.0,996.0,1,1
10735,717.0,783.0,0,0
10736,,,0,0
10737,,,0,0
10738,,,0,0
10739,55.0,536.0,0,0
10740,,,0,0
10741,,,0,0
10742,125.0,407.0,0,0
10743,,,0,0
10744,,,0,0
10745,5.0,21.0,0,0
10746,-64.0,330.0,0,0
10747,528.0,0.0,1,0
10748,,,1,0
10749,819.0,812.0,0,0
10750,420.0,0.0,0,0
10751,-75.0,0.0,0,0
10752,-106.0,1187.0,0,0
10753,-50.0,113.0,0,0
10754,6.0,310.0,0,0
10755,-133.0,696.0,0,1
10756,-154.0,220.0,1,0
10757,,,0,0
10758,-201.0,0.0,0,0
10759,,,0,0
10760,,,0,0
10761,347.0,17.0,0,1
10762,-15.0,2447.0,0,0
10763,59749.0,649.0,0,0
10764,,,0,0
10765,,,0,0
10766,-266.0,105.0,1,0
10767,,,0,0
10768,,,0,0
10769,18.0,141.0,0,0
10770,,,0,0
10771,90.0,0.0,0,0
10772,6774.0,223.0,0,0
10773,58.0,0.0,0,0
10774,135.0,8.0,0,0
10775,-61.0,197.0,0,0
10776,2.0,571.0,0,0
10777,55.0,71.0,1,0
10778,-44.0,0.0,1,0
10779,43.0,934.0,0,0
10780,-44.0,0.0,0,0
10781,549.0,179.0,0,0
10782,,,0,0
10783,2437.0,376.0,0,0
10784,6192.0,694.0,0,0
10785,995.0,0.0,0,0
10786,-128.0,471.0,0,0
10787,431.0,90.0,0,0
10788,65.0,449.0,0,0
10789,720.0,34.0,0,0
10790,-72.0,0.0,0,0
10791,,,0,0
10792,53.0,909.0,0,0
10793,-2.0,405.0,0,0
10794,1426.0,243.0,1,0
10795,-7.0,188.0,0,0
10796,,,0,0
10797,-51.0,531.0,0,0
10798,,,0,0
10799,-21.0,215.0,1,0
10800,,,1,0
10801,14.0,9.0,0,0
10802,-43.0,99.0,0,0
10803,,,0,0
10804,122.0,54.0,0,0
10805,0.0,764.0,0,0
10806,-245.0,33.0,0,0
10807,-66.0,397.0,1,0
10808,852.0,729.0,1,0
10809,-106.0,75.0,1,0
10810,-1.0,0.0,0,0
10811,526.0,34.0,0,0
10812,,,0,0
10813,-95.0,360.0,0,0
10814,,,0,0
10815,159.0,34.0,1,0
10816,,,0,0
10817,,,0,0
10818,49.0,471.0,1,0
10819,,,0,0
10820,64.0,25.0,1,0
10821,,,0,0
10822,,,0,0
10823,82.0,786.0,1,0
10824,,,0,0
10825,,,0,0
10826,4211.0,304.0,0,0
10827,-74.0,46.0,0,0
10828,1446.0,96.0,1,0
10829,897.0,439.0,0,0
10830,,,0,0
10831,1750.0,494.0,0,1
10832,-102.0,599.0,0,0
10833,,,0,0
10834,,,0,0
10835,,,0,0
10836,-367.0,200.0,0,0
10837,1696.0,2036.0,0,0
10838,83.0,701.0,1,0
10839,40.0,207.0,1,0
10840,3093.0,543.0,1,0
10841,859.0,1372.0,0,0
10842,53.0,1.0,0,0
10843,,,0,0
10844,2662.0,1036.0,0,0
10845,-62.0,0.0,0,0
10846,-124.0,18.0,0,0
10847,-74.0,921.0,0,0
10848,876.0,107.0,1,0
10849,131.0,108.0,0,0
10850,120.0,814.0,1,0
10851,131.0,300.0,0,0
10852,,,0,0
10853,-393.0,1.0,0,0
10854,865.0,269.0,0,0
10855,-35.0,0.0,0,0
10856,-56.0,14.0,1,0
10857,-605.0,0.0,0,0
10858,-59.0,1112.0,0,0
10859,,,0,0
10860,,,0,0
10861,,,0,0
10862,-440.0,0.0,0,0
10863,-55.0,0.0,0,0
10864,,,1,0
10865,-24.0,0.0,0,0
10866,,,0,0
10867,-345.0,0.0,0,0
10868,-25.0,350.0,1,0
10869,191.0,0.0,0,0
10870,,,1,0
10871,-149.0,0.0,1,0
10872,-43.0,9.0,0,0
10873,,,0,0
10874,,,0,0
10875,,,0,0
10876,-74.0,723.0,0,0
10877,874.0,285.0,1,0
10878,-75.0,0.0,0,0
10879,,,0,0
10880,580.0,978.0,0,0
10881,-293.0,1610.0,0,0
10882,170.0,323.0,0,0
10883,51.0,554.0,0,0
10884,,,1,0
10885,,,0,0
10886,-897.0,32.0,0,0
10887,242.0,435.0,0,0
10888,,,0,0
10889,923.0,0.0,0,0
10890,207.0,0.0,0,0
10891,,,0,0
10892,,,0,0
10893,3006.0,0.0,0,0
10894,101.0,45.0,1,0
10895,,,0,0
10896,-159.0,392.0,0,0
10897,-208.0,166.0,0,0
10898,-226.0,497.0,0,0
10899,,,0,0
10900,-33.0,0.0,0,0
10901,,,0,0
10902,329.0,371.0,0,0
10903,-124.0,757.0,0,0
10904,,,0,0
10905,,,1,0
10906,,,0,0
10907,3.0,2668.0,0,1
10908,,,1,0
10909,4083.0,35832.0,0,0
10910,269.0,0.0,1,0
10911,,,1,0
10912,,,0,0
10913,,,0,0
10914,,,0,0
10915,-140.0,0.0,0,0
10916,492.0,228.0,0,0
10917,-52.0,65.0,0,0
10918,2099.0,15374.0,1,0
10919,-140.0,382.0,0,0
10920,121.0,144.0,0,0
10921,,,0,0
10922,10.0,661.0,1,0
10923,-162.0,226.0,0,0
10924,,,0,0
10925,,,0,0
10926,3516.0,0.0,0,0
10927,-32.0,521.0,0,0
10928,668.0,187.0,0,0
10929,1.0,54.0,0,0
10930,,,0,0
10931,,,0,0
10932,-15.0,0.0,0,0
10933,,,0,0
10934,-13.0,517.0,0,0
10935,64.0,253.0,1,0
10936,-58.0,407.0,0,0
10937,,,1,0
10938,122.0,0.0,0,0
10939,,,0,0
10940,,,0,0
10941,,,0,0
10942,725.0,407.0,0,0
10943,,,0,0
10944,12077.0,647.0,0,0
10945,759.0,3111.0,1,1
10946,,,0,0
10947,694.0,414.0,1,0
10948,,,0,0
10949,,,0,0
10950,,,0,0
10951,-152.0,53.0,1,0
10952,,,0,0
10953,27.0,0.0,0,0
10954,370.0,0.0,0,0
10955,-22.0,194.0,0,0
10956,934.0,0.0,0,0
10957,-47.0,0.0,0,0
10958,105.0,189.0,0,0
10959,-57.0,0.0,0,0
10960,,,0,0
10961,,,0,0
10962,,,0,0
10963,59.0,67.0,0,0
10964,536.0,488.0,0,0
10965,10.0,247.0,0,0
10966,1034.0,719.0,1,0
10967,-84.0,0.0,0,0
10968,-38.0,12.0,0,0
10969,269.0,0.0,0,0
10970,,,0,0
10971,-91.0,102.0,0,0
10972,-145.0,0.0,0,0
10973,,,0,0
10974,89.0,193.0,0,0
10975,,,0,0
10976,-2.0,112.0,0,0
10977,-29.0,0.0,1,0
10978,5855.0,418.0,0,0
10979,-1.0,166.0,0,0
10980,2836.0,451.0,1,0
10981,205.0,149.0,1,0
10982,-109.0,0.0,1,0
10983,-84.0,112.0,1,0
10984,128.0,0.0,0,0
10985,173.0,0.0,0,0
10986,-76.0,8.0,0,1
10987,-54.0,217.0,0,0
10988,-92.0,387.0,0,0
10989,,,0,0
10990,,,0,0
10991,48.0,46.0,0,0
10992,53.0,236.0,0,0
10993,-258.0,0.0,0,0
10994,500.0,228.0,0,0
10995,,,0,0
10996,173.0,0.0,0,0
10997,,,0,0
10998,,,0,0
10999,,,1,0
11000,61.0,0.0,1,0
11001,664.0,208.0,0,0
11002,160.0,729.0,0,0
11003,,,0,0
11004,420.0,408.0,0,0
11005,420.0,408.0,0,0
11006,0.0,53.0,0,0
11007,-810.0,1061.0,0,0
11008,12.0,0.0,0,0
11009,,,0,0
11010,1141.0,258.0,1,0
11011,,,0,0
11012,181.0,222.0,0,0
11013,,,0,0
11014,1751.0,668.0,0,0
11015,1351.0,1875.0,1,0
11016,10.0,211.0,0,0
11017,,,1,0
11018,3154.0,5.0,0,0
11019,-171.0,0.0,0,0
11020,,,0,0
11021,-376.0,107.0,0,0
11022,90.0,429.0,0,0
11023,3696.0,601.0,0,0
11024,219.0,65.0,1,0
11025,-19.0,327.0,0,0
11026,4397.0,0.0,1,0
11027,-71.0,0.0,0,0
11028,-173.0,331.0,0,0
11029,164.0,591.0,0,0
11030,69.0,0.0,1,0
11031,-36.0,0.0,0,0
11032,,,0,0
11033,-86.0,0.0,0,0
11034,1665.0,681.0,0,0
11035,227.0,0.0,0,0
11036,293.0,1100.0,0,0
11037,1449.0,535.0,0,0
11038,-107.0,467.0,0,0
11039,,,0,0
11040,286.0,466.0,0,0
11041,178.0,823.0,0,0
11042,33.0,117.0,0,0
11043,-76.0,0.0,0,0
11044,-90.0,205.0,0,0
11045,,,0,0
11046,-53.0,34.0,0,0
11047,,,0,0
11048,-69.0,0.0,1,0
11049,,,1,0
11050,3308.0,106.0,0,0
11051,39.0,27.0,1,0
11052,-52.0,1.0,0,0
11053,,,0,0
11054,192.0,434.0,0,0
11055,,,0,0
11056,-45.0,2541.0,0,0
11057,-249.0,501.0,0,0
11058,7.0,29.0,1,0
11059,70.0,509.0,1,0
11060,183.0,321.0,0,0
11061,-10.0,459.0,1,0
11062,-32.0,0.0,0,0
11063,,,0,0
11064,-237.0,0.0,0,0
11065,1085.0,171.0,1,1
11066,,,0,0
11067,-153.0,332.0,0,0
11068,-229.0,879.0,0,0
11069,-147.0,376.0,0,0
11070,,,0,0
11071,-122.0,492.0,0,1
11072,,,0,0
11073,10.0,0.0,0,0
11074,,,0,0
11075,664.0,949.0,0,0
11076,4629.0,3238.0,0,0
11077,-52.0,316.0,0,0
11078,-6336.0,7472.0,0,0
11079,3124.0,0.0,1,0
11080,514.0,15.0,1,0
11081,,,0,0
11082,-12.0,0.0,0,0
11083,,,0,0
11084,,,0,0
11085,517.0,456.0,0,0
11086,170.0,0.0,0,0
11087,901.0,448.0,0,0
11088,1996.0,178.0,0,0
11089,,,0,0
11090,2.0,2728.0,1,0
11091,,,0,0
11092,,,0,0
11093,,,0,0
11094,,,0,0
11095,-107.0,907.0,1,0
11096,-16.0,178.0,1,0
11097,-95.0,139.0,0,0
11098,-82.0,0.0,0,0
11099,,,0,0
11100,-74.0,0.0,0,0
11101,121.0,0.0,0,0
11102,-314.0,158.0,0,0
11103,136.0,142.0,0,0
11104,2908.0,184.0,0,1
11105,-317.0,344.0,0,0
11106,76.0,831.0,1,0
11107,-247.0,269.0,0,0
11108,-54.0,496.0,0,0
11109,-8.0,0.0,0,0
11110,-956.0,240.0,0,0
11111,-341.0,975.0,0,0
11112,5995.0,790.0,0,0
11113,-137.0,251.0,0,0
11114,,,1,0
11115,-34.0,0.0,0,0
11116,3023.0,458.0,0,0
11117,35.0,144.0,0,0
11118,,,0,0
11119,,,0,0
11120,-94.0,307.0,0,0
11121,108.0,369.0,0,0
11122,144.0,158.0,0,0
11123,-81.0,1327.0,0,0
11124,,,0,0
11125,-58.0,48.0,1,0
11126,20215.0,860.0,0,0
11127,-63.0,0.0,0,0
11128,,,0,0
11129,71.0,184.0,0,0
11130,,,0,0
11131,608.0,0.0,0,0
11132,1544.0,923.0,0,0
11133,817.0,1299.0,0,0
11134,,,0,0
11135,417.0,0.0,0,0
11136,-148.0,0.0,0,0
11137,109.0,187.0,0,0
11138,99.0,0.0,0,0
11139,34.0,0.0,0,0
11140,803.0,499.0,1,0
11141,-1.0,22.0,0,0
11142,,,0,0
11143,-137.0,456.0,1,0
11144,66.0,0.0,0,0
11145,84.0,70.0,0,0
11146,-82.0,25.0,0,0
11147,,,0,0
11148,,,0,0
11149,-51.0,239.0,0,0
11150,,,0,0
11151,-16.0,23.0,0,0
11152,845.0,293.0,0,0
11153,-37.0,36.0,0,0
11154,1025.0,425.0,0,1
11155,,,0,0
11156,,,0,0
11157,-111.0,234.0,1,0
11158,-56.0,0.0,0,0
11159,27.0,0.0,0,0
11160,,,0,0
11161,,,0,0
11162,,,0,0
11163,-73.0,60.0,1,0
11164,1236.0,0.0,0,0
11165,-170.0,479.0,0,1
11166,,,0,0
11167,-81.0,163.0,1,0
11168,-129.0,280.0,0,0
11169,81.0,383.0,0,0
11170,,,1,0
11171,193.0,0.0,1,0
11172,-56.0,293.0,0,0
11173,-294.0,252.0,1,0
11174,-310.0,112.0,0,0
11175,1353.0,1579.0,0,0
11176,,,0,0
11177,,,0,0
11178,-75.0,958.0,0,0
11179,,,0,0
11180,,,1,0
11181,-214.0,3984.0,0,0
11182,,,0,0
11183,97.0,223.0,0,0
11184,0.0,1866.0,0,0
11185,212.0,0.0,0,0
11186,,,0,0
11187,-71.0,0.0,0,0
11188,,,1,0
11189,,,0,0
11190,1287.0,611.0,1,0
11191,301.0,507.0,0,0
11192,,,0,0
11193,-12.0,162.0,0,0
11194,-17.0,973.0,0,0
11195,-9.0,421.0,0,0
11196,-911.0,0.0,1,0
11197,110.0,243.0,1,0
11198,-109.0,1014.0,0,0
11199,,,0,0
11200,,,0,1
11201,,,0,0
11202,,,0,0
11203,-35.0,374.0,0,0
11204,,,0,0
11205,178.0,826.0,0,0
11206,42.0,499.0,0,0
11207,1769.0,1518.0,0,0
11208,-32.0,135.0,0,0
11209,,,0,0
11210,,,0,0
11211,,,1,0
11212,-801.0,0.0,0,0
11213,,,0,0
11214,472.0,190.0,0,0
11215,,,1,0
11216,-12.0,137.0,1,0
11217,,,0,0
11218,,,0,0
11219,-6.0,34.0,0,0
11220,170.0,0.0,0,0
11221,,,0,0
11222,-9.0,29.0,1,0
11223,2588.0,55.0,1,0
11224,,,0,0
11225,1259.0,1422.0,0,0
11226,-37.0,0.0,0,0
11227,-36.0,1814.0,0,0
11228,,,0,0
11229,,,0,0
11230,49.0,0.0,0,0
11231,107.0,347.0,0,0
11232,,,1,0
11233,255.0,0.0,0,0
11234,,,1,0
11235,,,0,0
11236,-86.0,0.0,0,0
11237,927.0,0.0,0,0
11238,116.0,76.0,0,0
11239,-22.0,325.0,0,0
11240,184.0,472.0,0,0
11241,3.0,34.0,0,0
11242,3.0,0.0,0,0
11243,122.0,0.0,0,0
11244,,,1,0
11245,-136.0,0.0,0,0
11246,151.0,901.0,0,0
11247,60.0,199.0,0,0
11248,,,0,0
11249,341.0,1605.0,1,1
11250,,,0,0
11251,-93.0,118.0,0,0
11252,19.0,0.0,0,0
11253,,,0,0
11254,-52.0,696.0,0,0
11255,-5.0,70.0,0,0
11256,,,0,0
11257,,,0,0
11258,-72.0,0.0,0,0
11259,1305.0,507.0,0,0
11260,614.0,3496.0,0,0
11261,,,0,0
11262,-83.0,766.0,0,0
11263,,,0,0
11264,109.0,64.0,1,0
11265,-647.0,192.0,0,0
11266,-185.0,55.0,1,0
11267,31.0,10650.0,1,0
11268,-22.0,27.0,0,0
11269,1050.0,200.0,0,0
11270,,,0,0
11271,455.0,256.0,0,0
11272,435.0,0.0,1,0
11273,,,0,0
11274,1241.0,738.0,0,0
11275,,,0,0
11276,455.0,637.0,0,0
11277,,,0,0
11278,-20.0,0.0,0,0
11279,-24.0,264.0,1,0
11280,3.0,571.0,1,0
11281,,,0,0
11282,,,0,0
11283,,,0,0
11284,-98.0,0.0,0,0
11285,,,0,0
11286,-90.0,0.0,0,0
11287,,,0,0
11288,,,0,0
11289,-46.0,960.0,0,0
11290,-47.0,2992.0,0,0
11291,-11.0,15.0,0,0
11292,,,1,0
11293,349.0,356.0,0,0
11294,,,0,0
11295,-334.0,955.0,0,0
11296,,,1,1
11297,27.0,318.0,0,0
11298,113.0,136.0,0,0
11299,-75.0,0.0,0,0
11300,337.0,20.0,0,0
11301,55.0,69.0,0,0
11302,77.0,2001.0,0,0
11303,-219.0,2143.0,0,0
11304,824.0,159.0,1,0
11305,830.0,1820.0,0,0
11306,-62.0,636.0,0,0
11307,153.0,120.0,0,0
11308,86.0,208.0,0,0
11309,-184.0,34.0,0,0
11310,,,0,0
11311,296.0,912.0,1,0
11312,1114.0,1346.0,0,0
11313,-12.0,1396.0,0,0
11314,,,0,0
11315,678.0,317.0,0,0
11316,-18.0,637.0,0,0
11317,127.0,0.0,0,0
11318,-126.0,123.0,1,0
11319,462.0,327.0,1,0
11320,218.0,860.0,0,0
11321,1693.0,41642.0,1,0
11322,467.0,0.0,0,1
11323,-60.0,516.0,0,0
11324,15.0,404.0,0,0
11325,-390.0,80.0,0,0
11326,,,0,0
11327,,,0,0
11328,214.0,418.0,1,0
11329,-28.0,505.0,0,0
11330,,,1,0
11331,24.0,0.0,1,0
11332,-24.0,1671.0,0,0
11333,26.0,611.0,0,0
11334,70.0,287.0,0,0
11335,-68.0,738.0,0,0
11336,,,0,0
11337,,,0,0
11338,799.0,412.0,0,0
11339,,,0,0
11340,2330.0,0.0,0,0
11341,215.0,59.0,1,0
11342,13665.0,2282.0,0,0
11343,-89.0,435.0,0,0
11344,,,0,0
11345,-27.0,598.0,0,0
11346,79.0,15.0,0,0
11347,,,0,0
11348,-192.0,216.0,0,0
11349,70.0,0.0,0,0
11350,,,0,0
11351,429.0,373.0,0,0
11352,66.0,51.0,0,0
11353,-299.0,185.0,1,1
11354,11.0,334.0,1,0
11355,3297.0,185.0,0,0
11356,11.0,0.0,0,0
11357,82.0,0.0,0,0
11358,,,1,0
11359,49.0,0.0,1,0
11360,,,0,0
11361,-9.0,750.0,0,0
11362,,,0,0
11363,,,0,0
11364,-19.0,91.0,0,0
11365,92.0,53.0,0,0
11366,-8.0,8.0,0,0
11367,-56.0,905.0,0,0
11368,-1018.0,866.0,0,0
11369,21.0,94.0,1,0
11370,1812.0,152.0,0,0
11371,,,0,0
11372,-21.0,0.0,0,0
11373,,,0,0
11374,1515.0,1619.0,0,0
11375,-7.0,25.0,0,0
11376,,,0,0
11377,831.0,1438.0,0,0
11378,,,0,0
11379,-39.0,610.0,0,0
11380,,,1,0
11381,-1459.0,117.0,0,0
11382,126.0,88.0,0,0
11383,,,0,0
11384,-22.0,4.0,0,0
11385,-1.0,30.0,0,0
11386,-96.0,0.0,0,0
11387,,,0,0
11388,3.0,263.0,0,1
11389,15461.0,4763.0,0,0
11390,,,0,0
11391,,,0,0
11392,178.0,0.0,1,0
11393,218.0,362.0,0,0
11394,82.0,244.0,1,0
11395,11.0,215.0,0,0
11396,,,0,0
11397,64.0,0.0,1,0
11398,,,0,0
11399,2237.0,745.0,0,1
11400,,,1,1
11401,-223.0,526.0,0,1
11402,85.0,93.0,0,0
11403,78.0,0.0,0,0
11404,178.0,0.0,0,0
11405,10.0,988.0,1,0
11406,-90.0,932.0,0,1
11407,-55.0,0.0,1,0
11408,,,0,0
11409,,,0,0
11410,10.0,52.0,0,0
11411,-63.0,59.0,0,0
11412,-137.0,738.0,0,0
11413,828.0,2181.0,0,0
11414,-82.0,315.0,0,0
11415,-246.0,70.0,0,0
11416,,,0,0
11417,496.0,919.0,1,0
11418,,,0,0
11419,-75.0,120.0,0,0
11420,-19.0,144.0,1,0
11421,,,0,0
11422,-54.0,295.0,0,0
11423,-61.0,0.0,1,0
11424,-107.0,0.0,0,0
11425,,,0,0
11426,-5.0,180.0,1,0
11427,103.0,467.0,0,0
11428,3957.0,1338.0,0,0
11429,7535.0,558.0,0,1
11430,7535.0,558.0,0,1
11431,,,0,0
11432,-74.0,99.0,1,0
11433,185.0,2839.0,0,0
11434,,,0,0
11435,220.0,351.0,0,0
11436,,,0,0
11437,211.0,1052.0,0,0
11438,38.0,398.0,0,0
11439,160.0,385.0,0,0
11440,37.0,19.0,0,0
11441,-463.0,0.0,0,0
11442,-7.0,26.0,0,0
11443,8.0,0.0,0,0
11444,970.0,347.0,0,0
11445,17.0,0.0,0,0
11446,,,0,0
11447,,,0,0
11448,-131.0,175.0,0,0
11449,,,0,0
11450,16.0,2.0,1,0
11451,,,0,0
11452,99.0,478.0,0,0
11453,,,0,0
11454,-65.0,27.0,0,0
11455,12181.0,492.0,0,0
11456,-46.0,157.0,0,0
11457,237.0,50.0,0,0
11458,-148.0,331.0,0,0
11459,,,0,0
11460,,,0,1
11461,-56.0,353.0,0,0
11462,770.0,498.0,0,0
11463,223.0,75.0,0,0
11464,,,0,0
11465,502.0,733.0,0,0
11466,-56.0,0.0,0,0
11467,461.0,181.0,0,0
11468,,,0,0
11469,,,0,0
11470,21223.0,279.0,0,0
11471,-376.0,340.0,0,0
11472,,,0,0
11473,-44.0,0.0,0,0
11474,-56.0,0.0,0,0
11475,,,0,0
11476,-71.0,296.0,1,0
11477,-164.0,159.0,0,0
11478,-285.0,0.0,0,0
11479,,,0,1
11480,,,0,0
11481,77.0,457.0,1,0
11482,-112.0,97.0,0,0
11483,70.0,1211.0,1,0
11484,-98.0,427.0,0,0
11485,,,0,0
11486,12.0,147.0,1,0
11487,-31.0,313.0,0,0
11488,,,1,0
11489,-11.0,0.0,0,0
11490,2112.0,1908.0,0,1
11491,116.0,295.0,1,0
11492,0.0,439.0,0,0
11493,436.0,122.0,0,0
11494,-213.0,611.0,1,0
11495,,,0,0
11496,99.0,1395.0,0,1
11497,,,0,0
11498,-81.0,81.0,0,0
11499,,,0,0
11500,-173.0,703.0,0,0
11501,124.0,0.0,0,0
11502,,,0,1
11503,-262.0,0.0,0,0
11504,1014.0,2421.0,0,0
11505,,,0,0
11506,103.0,346.0,0,1
11507,515.0,0.0,0,0
11508,-152.0,373.0,0,0
11509,1096.0,21.0,0,0
11510,708.0,285.0,0,0
11511,,,0,0
11512,859.0,2299.0,0,1
11513,,,0,0
11514,167.0,0.0,0,0
11515,215.0,489.0,0,0
11516,,,0,0
11517,,,0,0
11518,,,0,0
11519,1772.0,380.0,0,0
11520,-270.0,0.0,0,0
11521,-23.0,0.0,0,0
11522,736.0,0.0,0,0
11523,,,1,0
11524,399.0,984.0,1,0
11525,-65.0,29.0,0,0
11526,4.0,227.0,0,0
11527,-52.0,38.0,1,0
11528,883.0,462.0,0,0
11529,-197.0,0.0,0,0
11530,,,0,0
11531,,,1,0
11532,212.0,220.0,1,0
11533,1971.0,144.0,1,0
11534,,,0,0
11535,-5.0,989.0,0,0
11536,-36.0,355.0,0,0
11537,,,0,0
11538,-58.0,315.0,0,0
11539,603.0,2744.0,1,0
11540,307.0,0.0,0,0
11541,,,0,0
11542,,,0,0
11543,-85.0,173.0,0,0
11544,13.0,427.0,0,0
11545,20.0,471.0,0,0
11546,-66.0,127.0,0,0
11547,3.0,836.0,0,0
11548,-15.0,544.0,1,0
11549,,,1,0
11550,,,0,0
11551,43.0,25.0,0,0
11552,60.0,50.0,0,0
11553,-48.0,0.0,0,0
11554,-71.0,67.0,0,0
11555,378.0,812.0,0,0
11556,,,0,0
11557,761.0,0.0,0,0
11558,572.0,491.0,0,0
11559,,,1,0
11560,857.0,24.0,0,0
11561,-30.0,385.0,0,0
11562,,,0,0
11563,,,0,0
11564,,,0,0
11565,-70.0,0.0,0,0
11566,251.0,302.0,0,0
11567,,,0,0
11568,,,0,0
11569,-24.0,2500.0,0,0
11570,,,0,0
11571,-7.0,1031.0,0,0
11572,,,1,0
11573,11.0,0.0,0,0
11574,,,0,0
11575,-137.0,2.0,0,0
11576,,,0,0
11577,,,1,0
11578,-142.0,397.0,0,0
11579,179.0,1209.0,0,0
11580,61.0,231.0,0,0
11581,-52.0,394.0,0,0
11582,-126.0,261.0,0,0
11583,112.0,130.0,0,0
11584,,,0,0
11585,-25.0,241.0,1,0
11586,126.0,528.0,0,0
11587,-114.0,0.0,0,0
11588,,,0,0
11589,-61.0,1005.0,0,0
11590,,,0,0
11591,,,1,0
11592,61.0,698.0,0,0
11593,-94.0,980.0,0,0
11594,116.0,108.0,0,0
11595,46.0,185.0,0,0
11596,1219.0,5742.0,1,0
11597,-94.0,0.0,1,0
11598,-73.0,683.0,1,0
11599,,,0,0
11600,4.0,653.0,0,0
11601,645.0,652.0,0,0
11602,33.0,185.0,0,0
11603,98.0,0.0,0,0
11604,46.0,543.0,0,0
11605,1424.0,494.0,0,0
11606,135.0,200.0,0,0
11607,,,0,0
11608,60.0,109.0,0,0
11609,-21.0,0.0,0,0
11610,132.0,193.0,0,0
11611,-42.0,1020.0,1,0
11612,-88.0,429.0,0,0
11613,-65.0,0.0,0,0
11614,,,0,0
11615,,,0,0
11616,73.0,210.0,0,0
11617,9581.0,3317.0,1,1
11618,-54.0,199.0,1,0
11619,584.0,177.0,1,0
11620,-27.0,73.0,0,0
11621,,,0,0
11622,4013.0,409.0,1,0
11623,-196.0,418.0,0,0
11624,155.0,0.0,1,0
11625,-62.0,173.0,0,0
11626,956.0,0.0,0,0
11627,,,0,0
11628,-61.0,1754.0,0,0
11629,4.0,4.0,0,0
11630,2363.0,0.0,0,0
11631,-14.0,955.0,1,0
11632,15.0,0.0,1,0
11633,-31.0,426.0,0,0
11634,-160.0,423.0,0,0
11635,-132.0,480.0,1,0
11636,30.0,152.0,0,0
11637,15207.0,107.0,0,0
11638,985.0,681.0,0,0
11639,3174.0,160.0,1,0
11640,128.0,446.0,0,0
11641,,,0,0
11642,582.0,106.0,0,0
11643,-91.0,0.0,0,0
11644,652.0,30.0,0,0
11645,-495.0,1028.0,0,1
11646,-13.0,140.0,0,0
11647,196.0,463.0,0,0
11648,183.0,164.0,0,0
11649,-44.0,560.0,0,0
11650,-35.0,0.0,0,0
11651,-173.0,2316.0,1,0
11652,64.0,1052.0,0,0
11653,-116.0,0.0,0,0
11654,,,0,0
11655,,,0,0
11656,-100.0,0.0,0,0
11657,1305.0,44.0,1,0
11658,187.0,95.0,0,0
11659,845.0,0.0,0,0
11660,,,0,0
11661,2171.0,72.0,1,0
11662,,,0,0
11663,,,0,0
11664,,,0,0
11665,254.0,762.0,0,0
11666,,,0,0
11667,122.0,190.0,1,0
11668,3961.0,711.0,0,0
11669,,,0,0
11670,1942.0,1977.0,0,0
11671,-91.0,529.0,0,0
11672,1416.0,403.0,0,0
11673,371.0,0.0,1,0
11674,155.0,96.0,0,0
11675,21.0,0.0,0,0
11676,-27.0,0.0,0,0
11677,247.0,256.0,0,0
11678,,,0,0
11679,,,0,0
11680,1923.0,137.0,1,0
11681,-153.0,0.0,0,0
11682,-104.0,0.0,0,0
11683,-25.0,142.0,0,0
11684,,,0,0
11685,,,0,0
11686,,,0,0
11687,,,0,0
11688,28.0,73.0,0,0
11689,,,0,0
11690,42592.0,0.0,0,0
11691,157.0,1315.0,0,0
11692,-450.0,654.0,0,0
11693,394.0,74.0,0,0
11694,,,0,0
11695,235.0,46.0,0,0
11696,3624.0,42.0,0,0
11697,1105.0,2945.0,0,1
11698,155.0,14.0,0,0
11699,128.0,0.0,0,0
11700,,,0,0
11701,,,1,0
11702,,,0,0
11703,4103.0,0.0,1,0
11704,,,0,0
11705,-143.0,154.0,0,0
11706,-74.0,294.0,0,0
11707,-92.0,964.0,0,0
11708,,,0,0
11709,6.0,340.0,0,0
11710,,,0,0
11711,-36.0,75.0,1,0
11712,,,1,0
11713,,,0,0
11714,128.0,0.0,0,0
11715,147.0,0.0,0,0
11716,,,0,0
11717,,,0,0
11718,-118.0,892.0,0,0
11719,-1.0,678.0,1,0
11720,,,0,0
11721,-77.0,690.0,0,0
11722,-171.0,262.0,0,0
11723,,,0,0
11724,65.0,698.0,1,0
11725,,,0,0
11726,,,0,0
11727,41.0,222.0,0,0
11728,-65.0,640.0,0,0
11729,,,0,0
11730,41029.0,10166.0,1,0
11731,996.0,692.0,1,0
11732,-17.0,0.0,0,0
11733,475.0,0.0,0,0
11734,,,1,0
11735,1371.0,133.0,1,0
11736,,,0,0
11737,-2.0,0.0,0,0
11738,62.0,0.0,1,0
11739,,,0,0
11740,-411.0,3.0,0,0
11741,,,0,0
11742,1125.0,0.0,0,0
11743,673.0,0.0,0,0
11744,,,0,0
11745,97.0,172.0,1,0
11746,,,1,0
11747,658.0,904.0,0,0
11748,917.0,1258.0,0,0
11749,31.0,0.0,1,0
11750,-92.0,380.0,0,0
11751,,,0,0
11752,1996.0,0.0,0,0
11753,,,0,0
